,,,,,,,,,Total area (m^2),12000,,Avg,kW,,,
20160916:0656,51.7,93.06,10.78,14.6,6.57,0,,,,,,,,,,
20160916:0756,201.81,363.258,19.7,14.39,6.8,0,,,,,,,,,,
20160916:0856,27.92,50.256,27.82,14.18,7.03,0,,,,,,,,,,
20160916:0956,39.48,71.064,34.55,13.97,7.26,0,,,,,,,,,,
20160916:1056,355.17,639.306,39.15,14.31,7.37,0,,,,,,,,,,
20160916:1156,207.87,374.166,40.93,14.65,7.49,0,,,,,,,,,,
20160916:1256,405.77,730.386,39.56,14.99,7.61,0,,,,,,,,,,
20160916:1356,535.59,964.062,35.29,15.72,7.73,0,,,,,,,,,,
20160916:1456,447.38,805.284,28.8,16.45,7.85,0,,,,,,,,,,
20160916:1556,221.87,399.366,20.82,17.18,7.97,0,,,,,,,,,,
20160916:1656,65.66,118.188,11.98,16.52,7.39,0,,,,,,,,,,
20160916:1756,9.49,17.082,2.75,15.87,6.81,0,,,,,,,,,,
20160916:1856,0,0,0,15.21,6.23,0,,,,,,,,,,
20160916:1956,0,0,0,14.44,6.11,0,,,,,,,,,,
20160916:2056,0,0,0,13.68,6,0,,,,,,,,,,
20160916:2156,0,0,0,12.91,5.88,0,,,,,,,,,,
20160916:2256,0,0,0,12.65,5.73,0,,,,,,,,,,
20160916:2356,0,0,0,12.38,5.58,0,,,,,,,,,,
20160917:0056,0,0,0,12.12,5.43,0,,,,,,,,,,
20160917:0156,0,0,0,11.99,5.49,0,,,,,,,,,,
20160917:0256,0,0,0,11.87,5.54,0,,,,,,,,,,
20160917:0356,0,0,0,11.75,5.59,0,,,,,,,,,,
20160917:0456,0,0,0,11.59,5.6,0,,,,,,,,,,
20160917:0556,3.77,6.786,1.29,11.43,5.61,0,,,,,,,,,,
20160917:0656,145.92,262.656,10.54,11.27,5.63,0,,,,,,,,,,
20160917:0756,81.86,147.348,19.44,12.07,5.96,0,,,,,,,,,,
20160917:0856,133.18,239.724,27.54,12.87,6.29,0,,,,,,,,,,
20160917:0956,128.03,230.454,34.23,13.66,6.62,0,,,,,,,,,,
20160917:1056,157.59,283.662,38.8,14.49,6.64,0,,,,,,,,,,
20160917:1156,153.31,275.958,40.55,15.33,6.67,0,,,,,,,,,,
20160917:1256,108.24,194.832,39.16,16.16,6.69,0,,,,,,,,,,
20160917:1356,115.43,207.774,34.9,16.59,6.59,0,,,,,,,,,,
20160917:1456,252.39,454.302,28.41,17.03,6.5,0,,,,,,,,,,
20160917:1556,187.06,336.708,20.45,17.46,6.4,0,,,,,,,,,,
20160917:1656,67.11,120.798,11.61,16.77,5.31,0,,,,,,,,,,
20160917:1756,9.06,16.308,2.39,16.07,4.23,0,,,,,,,,,,
20160917:1856,0,0,0,15.38,3.14,0,,,,,,,,,,
20160917:1956,0,0,0,14.4,2.91,0,,,,,,,,,,
20160917:2056,0,0,0,13.42,2.68,0,,,,,,,,,,
20160917:2156,0,0,0,12.44,2.44,0,,,,,,,,,,
20160917:2256,0,0,0,11.98,2.35,0,,,,,,,,,,
20160917:2356,0,0,0,11.52,2.27,0,,,,,,,,,,
20160918:0056,0,0,0,11.06,2.18,0,,,,,,,,,,
20160918:0156,0,0,0,10.72,2.04,0,,,,,,,,,,
20160918:0256,0,0,0,10.39,1.9,0,,,,,,,,,,
20160918:0356,0,0,0,10.05,1.77,0,,,,,,,,,,
20160918:0456,0,0,0,9.75,1.68,0,,,,,,,,,,
20160918:0556,0.34,0.612,1.05,9.44,1.59,0,,,,,,,,,,
20160918:0656,42,75.6,10.29,9.14,1.5,0,,,,,,,,,,
20160918:0756,113.28,203.904,19.18,10.81,1.6,0,,,,,,,,,,
20160918:0856,144.41,259.938,27.25,12.48,1.69,0,,,,,,,,,,
20160918:0956,814.71,1466.478,33.91,14.14,1.78,0,,,,,,,,,,
20160918:1056,920.31,1656.558,38.44,15.39,1.92,0,,,,,,,,,,
20160918:1156,436.49,785.682,40.16,16.63,2.06,0,,,,,,,,,,
20160918:1256,642.45,1156.41,38.76,17.88,2.19,0,,,,,,,,,,
20160918:1356,201.93,363.474,34.5,18.19,2.35,0,,,,,,,,,,
20160918:1456,205.09,369.162,28.03,18.51,2.51,0,,,,,,,,,,
20160918:1556,100.43,180.774,20.08,18.83,2.66,0,,,,,,,,,,
20160918:1656,46.94,84.492,11.25,18.23,2.49,0,,,,,,,,,,
20160918:1756,8,14.4,2.03,17.64,2.32,0,,,,,,,,,,
20160918:1856,0,0,0,17.04,2.15,0,,,,,,,,,,
20160918:1956,0,0,0,16.3,2.1,0,,,,,,,,,,
20160918:2056,0,0,0,15.57,2.04,0,,,,,,,,,,
20160918:2156,0,0,0,14.83,1.99,0,,,,,,,,,,
20160918:2256,0,0,0,14.6,1.92,0,,,,,,,,,,
20160918:2356,0,0,0,14.36,1.85,0,,,,,,,,,,
20160919:0056,0,0,0,14.13,1.78,0,,,,,,,,,,
20160919:0156,0,0,0,13.71,1.69,0,,,,,,,,,,
20160919:0256,0,0,0,13.29,1.6,0,,,,,,,,,,
20160919:0356,0,0,0,12.87,1.52,0,,,,,,,,,,
20160919:0456,0,0,0,13.02,1.64,0,,,,,,,,,,
20160919:0556,0.25,0.45,0.8,13.17,1.76,0,,,,,,,,,,
20160919:0656,96.82,174.276,10.04,13.32,1.88,0,,,,,,,,,,
20160919:0756,48.48,87.264,18.91,13.92,1.84,0,,,,,,,,,,
20160919:0856,100.1,180.18,26.96,14.52,1.8,0,,,,,,,,,,
20160919:0956,147.85,266.13,33.59,15.11,1.77,0,,,,,,,,,,
20160919:1056,130.85,235.53,38.08,15.69,1.93,0,,,,,,,,,,
20160919:1156,155.86,280.548,39.78,16.26,2.1,0,,,,,,,,,,
20160919:1256,163.53,294.354,38.37,16.84,2.26,0,,,,,,,,,,
20160919:1356,110.61,199.098,34.11,16.89,2.39,0,,,,,,,,,,
20160919:1456,27.29,49.122,27.65,16.95,2.51,0,,,,,,,,,,
20160919:1556,10.96,19.728,19.71,17,2.63,0,,,,,,,,,,
20160919:1656,4.73,8.514,10.88,16.5,2.47,0,,,,,,,,,,
20160919:1756,2.79,5.022,1.67,16,2.31,0,,,,,,,,,,
20160919:1856,0,0,0,15.5,2.15,0,,,,,,,,,,
20160919:1956,0,0,0,15.04,2.29,0,,,,,,,,,,
20160919:2056,0,0,0,14.57,2.43,0,,,,,,,,,,
20160919:2156,0,0,0,14.11,2.57,0,,,,,,,,,,
20160919:2256,0,0,0,14.01,2.56,0,,,,,,,,,,
20160919:2356,0,0,0,13.91,2.55,0,,,,,,,,,,
20160920:0056,0,0,0,13.82,2.54,0,,,,,,,,,,
20160920:0156,0,0,0,13.39,2.47,0,,,,,,,,,,
20160920:0256,0,0,0,12.97,2.41,0,,,,,,,,,,
20160920:0356,0,0,0,12.55,2.34,0,,,,,,,,,,
20160920:0456,0,0,0,12.63,2.51,0,,,,,,,,,,
20160920:0556,0,0,0,12.71,2.69,0,,,,,,,,,,
20160920:0656,109.88,197.784,9.78,12.79,2.86,0,,,,,,,,,,
20160920:0756,156.21,281.178,18.65,13.11,2.85,0,,,,,,,,,,
20160920:0856,293.24,527.832,26.67,13.43,2.84,0,,,,,,,,,,
20160920:0956,536.17,965.106,33.26,13.75,2.83,0,,,,,,,,,,
20160920:1056,398.22,716.796,37.72,14.49,2.67,0,,,,,,,,,,
20160920:1156,372.42,670.356,39.39,15.22,2.51,0,,,,,,,,,,
20160920:1256,230.06,414.108,37.97,15.96,2.36,0,,,,,,,,,,
20160920:1356,343.23,617.814,33.71,16.53,2.13,0,,,,,,,,,,
20160920:1456,227.07,408.726,27.26,17.1,1.9,0,,,,,,,,,,
20160920:1556,108.89,196.002,19.33,17.67,1.67,0,,,,,,,,,,
20160920:1656,34.06,61.308,10.52,17.04,1.66,0,,,,,,,,,,
20160920:1756,1.95,3.51,1.3,16.42,1.65,0,,,,,,,,,,
20160920:1856,0,0,0,15.79,1.64,0,,,,,,,,,,
20160920:1956,0,0,0,15.17,1.66,0,,,,,,,,,,
20160920:2056,0,0,0,14.54,1.67,0,,,,,,,,,,
20160920:2156,0,0,0,13.92,1.68,0,,,,,,,,,,
20160920:2256,0,0,0,13.65,1.61,0,,,,,,,,,,
20160920:2356,0,0,0,13.38,1.54,0,,,,,,,,,,
20160921:0056,0,0,0,13.12,1.46,0,,,,,,,,,,
20160921:0156,0,0,0,12.41,1.54,0,,,,,,,,,,
20160921:0256,0,0,0,11.71,1.63,0,,,,,,,,,,
20160921:0356,0,0,0,11.01,1.71,0,,,,,,,,,,
20160921:0456,0,0,0,10.99,1.71,0,,,,,,,,,,
20160921:0556,0,0,0,10.97,1.72,0,,,,,,,,,,
20160921:0656,56.53,101.754,9.53,10.95,1.72,0,,,,,,,,,,
20160921:0756,174.62,314.316,18.38,12.36,2.45,0,,,,,,,,,,
20160921:0856,164.61,296.298,26.38,13.77,3.18,0,,,,,,,,,,
20160921:0956,212.58,382.644,32.94,15.18,3.9,0,,,,,,,,,,
20160921:1056,365.46,657.828,37.36,16.01,4.06,0,,,,,,,,,,
20160921:1156,362.16,651.888,39,16.84,4.22,0,,,,,,,,,,
20160921:1256,148.49,267.282,37.57,17.67,4.37,0,,,,,,,,,,
20160921:1356,244.21,439.578,33.32,17.8,4.68,0,,,,,,,,,,
20160921:1456,213.58,384.444,26.88,17.93,4.98,0,,,,,,,,,,
20160921:1556,221.98,399.564,18.96,18.06,5.28,0,,,,,,,,,,
20160921:1656,122.98,221.364,10.15,17.37,4.81,0,,,,,,,,,,
20160921:1756,0,0,0,16.67,4.34,0,,,,,,,,,,
20160921:1856,0,0,0,15.98,3.86,0,,,,,,,,,,
20160921:1956,0,0,0,15.32,3.63,0,,,,,,,,,,
20160921:2056,0,0,0,14.65,3.39,0,,,,,,,,,,
20160921:2156,0,0,0,13.99,3.16,0,,,,,,,,,,
20160921:2256,0,0,0,13.71,3.06,0,,,,,,,,,,
20160921:2356,0,0,0,13.42,2.97,0,,,,,,,,,,
20160922:0056,0,0,0,13.14,2.87,0,,,,,,,,,,
20160922:0156,0,0,0,12.94,3,0,,,,,,,,,,
20160922:0256,0,0,0,12.75,3.14,0,,,,,,,,,,
20160922:0356,0,0,0,12.55,3.27,0,,,,,,,,,,
20160922:0456,0,0,0,12.56,3.37,0,,,,,,,,,,
20160922:0556,0,0,0,12.57,3.48,0,,,,,,,,,,
20160922:0656,152.44,274.392,9.28,12.58,3.59,0,,,,,,,,,,
20160922:0756,164.93,296.874,18.11,13.21,4.02,0,,,,,,,,,,
20160922:0856,100.15,180.27,26.08,13.84,4.46,0,,,,,,,,,,
20160922:0956,480.25,864.45,32.61,14.47,4.9,0,,,,,,,,,,
20160922:1056,290.24,522.432,37,15.23,4.67,0,,,,,,,,,,
20160922:1156,595.72,1072.296,38.61,16,4.45,0,,,,,,,,,,
20160922:1256,914.52,1646.136,37.17,16.76,4.22,0,,,,,,,,,,
20160922:1356,795.81,1432.458,32.92,16.96,4.03,0,,,,,,,,,,
20160922:1456,606.47,1091.646,26.49,17.17,3.84,0,,,,,,,,,,
20160922:1556,376.91,678.438,18.59,17.37,3.66,0,,,,,,,,,,
20160922:1656,144.07,259.326,9.79,16.36,3.08,0,,,,,,,,,,
20160922:1756,0,0,0,15.34,2.51,0,,,,,,,,,,
20160922:1856,0,0,0,14.33,1.93,0,,,,,,,,,,
20160922:1956,0,0,0,13.3,2.11,0,,,,,,,,,,
20160922:2056,0,0,0,12.28,2.28,0,,,,,,,,,,
20160922:2156,0,0,0,11.25,2.46,0,,,,,,,,,,
20160922:2256,0,0,0,10.71,2.41,0,,,,,,,,,,
20160922:2356,0,0,0,10.17,2.36,0,,,,,,,,,,
20160923:0056,0,0,0,9.63,2.32,0,,,,,,,,,,
20160923:0156,0,0,0,9.24,2.38,0,,,,,,,,,,
20160923:0256,0,0,0,8.86,2.44,0,,,,,,,,,,
20160923:0356,0,0,0,8.47,2.5,0,,,,,,,,,,
20160923:0456,0,0,0,8.26,2.34,0,,,,,,,,,,
20160923:0556,0,0,0,8.05,2.19,0,,,,,,,,,,
20160923:0656,176.69,318.042,9.02,7.84,2.04,0,,,,,,,,,,
20160923:0756,383.9,691.02,17.84,9.6,2.28,0,,,,,,,,,,
20160923:0856,607.75,1093.95,25.79,11.36,2.52,0,,,,,,,,,,
20160923:0956,818.13,1472.634,32.28,13.12,2.76,0,,,,,,,,,,
20160923:1056,924.3,1663.74,36.64,14.38,3.28,0,,,,,,,,,,
20160923:1156,953.01,1715.418,38.22,15.63,3.81,0,,,,,,,,,,
20160923:1256,583.73,1050.714,36.77,16.89,4.33,0,,,,,,,,,,
20160923:1356,677.87,1220.166,32.52,17.01,4.53,0,,,,,,,,,,
20160923:1456,430.32,774.576,26.11,17.14,4.73,0,,,,,,,,,,
20160923:1556,260.99,469.782,18.21,17.26,4.92,0,,,,,,,,,,
20160923:1656,84.04,151.272,9.42,16.18,4.42,0,,,,,,,,,,
20160923:1756,0,0,0,15.09,3.91,0,,,,,,,,,,
20160923:1856,0,0,0,14.01,3.41,0,,,,,,,,,,
20160923:1956,0,0,0,13.2,3.64,0,,,,,,,,,,
20160923:2056,0,0,0,12.39,3.88,0,,,,,,,,,,
20160923:2156,0,0,0,11.58,4.11,0,,,,,,,,,,
20160923:2256,0,0,0,11.75,4.38,0,,,,,,,,,,
20160923:2356,0,0,0,11.92,4.65,0,,,,,,,,,,
20160924:0056,0,0,0,12.1,4.92,0,,,,,,,,,,
20160924:0156,0,0,0,12.1,5.27,0,,,,,,,,,,
20160924:0256,0,0,0,12.11,5.62,0,,,,,,,,,,
20160924:0356,0,0,0,12.12,5.97,0,,,,,,,,,,
20160924:0456,0,0,0,12.6,6.22,0,,,,,,,,,,
20160924:0556,0,0,0,13.07,6.47,0,,,,,,,,,,
20160924:0656,24.65,44.37,8.77,13.54,6.72,0,,,,,,,,,,
20160924:0756,228.24,410.832,17.57,14.73,7.33,0,,,,,,,,,,
20160924:0856,606.95,1092.51,25.49,15.92,7.95,0,,,,,,,,,,
20160924:0956,685.66,1234.188,31.95,17.11,8.57,0,,,,,,,,,,
20160924:1056,895.16,1611.288,36.27,18.02,8.94,0,,,,,,,,,,
20160924:1156,939.4,1690.92,37.83,18.93,9.31,0,,,,,,,,,,
20160924:1256,407.43,733.374,36.37,19.84,9.68,0,,,,,,,,,,
20160924:1356,195.12,351.216,32.13,19.9,9.39,0,,,,,,,,,,
20160924:1456,139.21,250.578,25.72,19.96,9.09,0,,,,,,,,,,
20160924:1556,89.3,160.74,17.84,20.02,8.8,0,,,,,,,,,,
20160924:1656,3.96,7.128,9.06,19.25,8.15,0,,,,,,,,,,
20160924:1756,0,0,0,18.47,7.49,0,,,,,,,,,,
20160924:1856,0,0,0,17.7,6.84,0,,,,,,,,,,
20160924:1956,0,0,0,17.39,6.73,0,,,,,,,,,,
20160924:2056,0,0,0,17.07,6.62,0,,,,,,,,,,
20160924:2156,0,0,0,16.76,6.51,0,,,,,,,,,,
20160924:2256,0,0,0,16.69,6.7,0,,,,,,,,,,
20160924:2356,0,0,0,16.61,6.89,0,,,,,,,,,,
20160925:0056,0,0,0,16.54,7.08,0,,,,,,,,,,
20160925:0156,0,0,0,15.84,6.94,0,,,,,,,,,,
20160925:0256,0,0,0,15.14,6.8,0,,,,,,,,,,
20160925:0356,0,0,0,14.44,6.66,0,,,,,,,,,,
20160925:0456,0,0,0,13.95,6.46,0,,,,,,,,,,
20160925:0556,0,0,0,13.47,6.26,0,,,,,,,,,,
20160925:0656,32.38,58.284,8.51,12.98,6.06,0,,,,,,,,,,
20160925:0756,192.36,346.248,17.3,13.23,6.12,0,,,,,,,,,,
20160925:0856,611.27,1100.286,25.2,13.48,6.19,0,,,,,,,,,,
20160925:0956,161.84,291.312,31.62,13.72,6.26,0,,,,,,,,,,
20160925:1056,25.74,46.332,35.91,14.49,6.67,0,,,,,,,,,,
20160925:1156,144.35,259.83,37.45,15.25,7.07,0,,,,,,,,,,
20160925:1256,264.52,476.136,35.97,16.02,7.48,0,,,,,,,,,,
20160925:1356,591.16,1064.088,31.73,15.99,7.45,0,,,,,,,,,,
20160925:1456,582.03,1047.654,25.34,15.97,7.42,0,,,,,,,,,,
20160925:1556,354.43,637.974,17.47,15.94,7.39,0,,,,,,,,,,
20160925:1656,125.26,225.468,8.69,15.04,6.51,0,,,,,,,,,,
20160925:1756,0,0,0,14.14,5.64,0,,,,,,,,,,
20160925:1856,0,0,0,13.24,4.76,0,,,,,,,,,,
20160925:1956,0,0,0,12.49,4.44,0,,,,,,,,,,
20160925:2056,0,0,0,11.75,4.12,0,,,,,,,,,,
20160925:2156,0,0,0,11,3.81,0,,,,,,,,,,
20160925:2256,0,0,0,10.75,3.59,0,,,,,,,,,,
20160925:2356,0,0,0,10.5,3.37,0,,,,,,,,,,
20160926:0056,0,0,0,10.26,3.14,0,,,,,,,,,,
20160926:0156,0,0,0,9.97,2.87,0,,,,,,,,,,
20160926:0256,0,0,0,9.69,2.59,0,,,,,,,,,,
20160926:0356,0,0,0,9.4,2.32,0,,,,,,,,,,
20160926:0456,0,0,0,9.66,2.64,0,,,,,,,,,,
20160926:0556,0,0,0,9.93,2.97,0,,,,,,,,,,
20160926:0656,151.97,273.546,8.26,10.19,3.3,0,,,,,,,,,,
20160926:0756,139.38,250.884,17.03,10.8,3.93,0,,,,,,,,,,
20160926:0856,76.45,137.61,24.9,11.41,4.56,0,,,,,,,,,,
20160926:0956,263.66,474.588,31.29,12.02,5.19,0,,,,,,,,,,
20160926:1056,200.82,361.476,35.55,12.52,5.66,0,,,,,,,,,,
20160926:1156,134.62,242.316,37.06,13.02,6.14,0,,,,,,,,,,
20160926:1256,208.41,375.138,35.57,13.52,6.62,0,,,,,,,,,,
20160926:1356,169.64,305.352,31.34,13.83,6.29,0,,,,,,,,,,
20160926:1456,238.11,428.598,24.96,14.15,5.96,0,,,,,,,,,,
20160926:1556,336.62,605.916,17.09,14.46,5.63,0,,,,,,,,,,
20160926:1656,115.05,207.09,8.33,14.07,5.03,0,,,,,,,,,,
20160926:1756,0,0,0,13.68,4.42,0,,,,,,,,,,
20160926:1856,0,0,0,13.29,3.82,0,,,,,,,,,,
20160926:1956,0,0,0,12.95,3.71,0,,,,,,,,,,
20160926:2056,0,0,0,12.62,3.59,0,,,,,,,,,,
20160926:2156,0,0,0,12.28,3.48,0,,,,,,,,,,
20160926:2256,0,0,0,12.45,3.84,0,,,,,,,,,,
20160926:2356,0,0,0,12.62,4.2,0,,,,,,,,,,
20160927:0056,0,0,0,12.8,4.57,0,,,,,,,,,,
20160927:0156,0,0,0,12.78,4.83,0,,,,,,,,,,
20160927:0256,0,0,0,12.77,5.1,0,,,,,,,,,,
20160927:0356,0,0,0,12.76,5.37,0,,,,,,,,,,
20160927:0456,0,0,0,13.16,5.9,0,,,,,,,,,,
20160927:0556,0,0,0,13.55,6.43,0,,,,,,,,,,
20160927:0656,3.46,6.228,8,13.95,6.97,0,,,,,,,,,,
20160927:0756,43.93,79.074,16.75,14.26,6.87,0,,,,,,,,,,
20160927:0856,113.43,204.174,24.6,14.56,6.77,0,,,,,,,,,,
20160927:0956,128.12,230.616,30.96,14.86,6.68,0,,,,,,,,,,
20160927:1056,334.97,602.946,35.18,15.45,6.75,0,,,,,,,,,,
20160927:1156,147.63,265.734,36.67,16.03,6.82,0,,,,,,,,,,
20160927:1256,200.57,361.026,35.17,16.62,6.9,0,,,,,,,,,,
20160927:1356,211.59,380.862,30.94,17.36,6.57,0,,,,,,,,,,
20160927:1456,54.39,97.902,24.57,18.11,6.24,0,,,,,,,,,,
20160927:1556,41.8,75.24,16.72,18.86,5.92,0,,,,,,,,,,
20160927:1656,3.46,6.228,7.97,18.14,5.26,0,,,,,,,,,,
20160927:1756,0,0,0,17.43,4.6,0,,,,,,,,,,
20160927:1856,0,0,0,16.71,3.94,0,,,,,,,,,,
20160927:1956,0,0,0,15.91,3.99,0,,,,,,,,,,
20160927:2056,0,0,0,15.12,4.03,0,,,,,,,,,,
20160927:2156,0,0,0,14.32,4.07,0,,,,,,,,,,
20160927:2256,0,0,0,13.67,4.23,0,,,,,,,,,,
20160927:2356,0,0,0,13.02,4.4,0,,,,,,,,,,
20160928:0056,0,0,0,12.37,4.57,0,,,,,,,,,,
20160928:0156,0,0,0,12.02,4.85,0,,,,,,,,,,
20160928:0256,0,0,0,11.68,5.13,0,,,,,,,,,,
20160928:0356,0,0,0,11.34,5.41,0,,,,,,,,,,
20160928:0456,0,0,0,11.48,5.46,0,,,,,,,,,,
20160928:0556,0,0,0,11.61,5.52,0,,,,,,,,,,
20160928:0656,145.83,262.494,7.74,11.74,5.57,0,,,,,,,,,,
20160928:0756,302.8,545.04,16.48,12.68,5.84,0,,,,,,,,,,
20160928:0856,598.57,1077.426,24.3,13.62,6.11,0,,,,,,,,,,
20160928:0956,480.6,865.08,30.63,14.55,6.39,0,,,,,,,,,,
20160928:1056,421.32,758.376,34.81,15.8,6.55,0,,,,,,,,,,
20160928:1156,614.16,1105.488,36.28,17.05,6.71,0,,,,,,,,,,
20160928:1256,634.2,1141.56,34.77,18.3,6.87,0,,,,,,,,,,
20160928:1356,721.98,1299.564,30.55,18.82,7.17,0,,,,,,,,,,
20160928:1456,212.84,383.112,24.19,19.34,7.48,0,,,,,,,,,,
20160928:1556,139.76,251.568,16.35,19.86,7.78,0,,,,,,,,,,
20160928:1656,101.59,182.862,7.6,19.01,7.53,0,,,,,,,,,,
20160928:1756,0,0,0,18.15,7.27,0,,,,,,,,,,
20160928:1856,0,0,0,17.3,7.02,0,,,,,,,,,,
20160928:1956,0,0,0,16.74,7.22,0,,,,,,,,,,
20160928:2056,0,0,0,16.17,7.43,0,,,,,,,,,,
20160928:2156,0,0,0,15.61,7.63,0,,,,,,,,,,
20160928:2256,0,0,0,15.46,7.71,0,,,,,,,,,,
20160928:2356,0,0,0,15.31,7.8,0,,,,,,,,,,
20160929:0056,0,0,0,15.17,7.89,0,,,,,,,,,,
20160929:0156,0,0,0,15.05,8.13,0,,,,,,,,,,
20160929:0256,0,0,0,14.94,8.37,0,,,,,,,,,,
20160929:0356,0,0,0,14.83,8.61,0,,,,,,,,,,
20160929:0456,0,0,0,14.74,8.37,0,,,,,,,,,,
20160929:0556,0,0,0,14.64,8.13,0,,,,,,,,,,
20160929:0656,12.28,22.104,7.48,14.55,7.89,0,,,,,,,,,,
20160929:0756,152.29,274.122,16.2,14.58,7.76,0,,,,,,,,,,
20160929:0856,131.56,236.808,24,14.61,7.63,0,,,,,,,,,,
20160929:0956,409.34,736.812,30.29,14.63,7.5,0,,,,,,,,,,
20160929:1056,617.08,1110.744,34.45,14.85,7.73,0,,,,,,,,,,
20160929:1156,770.08,1386.144,35.89,15.07,7.96,0,,,,,,,,,,
20160929:1256,616.32,1109.376,34.37,15.29,8.19,0,,,,,,,,,,
20160929:1356,383,689.4,30.15,15.77,8.03,0,,,,,,,,,,
20160929:1456,251.01,451.818,23.81,16.25,7.86,0,,,,,,,,,,
20160929:1556,174.12,313.416,15.98,16.73,7.7,0,,,,,,,,,,
20160929:1656,56.64,101.952,7.24,15.74,6.87,0,,,,,,,,,,
20160929:1756,0,0,0,14.76,6.04,0,,,,,,,,,,
20160929:1856,0,0,0,13.77,5.21,0,,,,,,,,,,
20160929:1956,0,0,0,12.99,4.96,0,,,,,,,,,,
20160929:2056,0,0,0,12.21,4.7,0,,,,,,,,,,
20160929:2156,0,0,0,11.43,4.44,0,,,,,,,,,,
20160929:2256,0,0,0,11.29,4.28,0,,,,,,,,,,
20160929:2356,0,0,0,11.15,4.12,0,,,,,,,,,,
20160930:0056,0,0,0,11.01,3.96,0,,,,,,,,,,
20160930:0156,0,0,0,10.7,3.93,0,,,,,,,,,,
20160930:0256,0,0,0,10.39,3.9,0,,,,,,,,,,
20160930:0356,0,0,0,10.08,3.88,0,,,,,,,,,,
20160930:0456,0,0,0,9.89,3.79,0,,,,,,,,,,
20160930:0556,0,0,0,9.69,3.7,0,,,,,,,,,,
20160930:0656,119.15,214.47,7.22,9.49,3.61,0,,,,,,,,,,
20160930:0756,394.42,709.956,15.93,10.59,4.59,0,,,,,,,,,,
20160930:0856,590.12,1062.216,23.69,11.68,5.56,0,,,,,,,,,,
20160930:0956,275.89,496.602,29.96,12.77,6.54,0,,,,,,,,,,
20160930:1056,904.54,1628.172,34.08,13.03,6.49,0,,,,,,,,,,
20160930:1156,417.01,750.618,35.5,13.3,6.44,0,,,,,,,,,,
20160930:1256,434.94,782.892,33.97,13.56,6.39,0,,,,,,,,,,
20160930:1356,552.68,994.824,29.76,14.19,6.18,0,,,,,,,,,,
20160930:1456,262.69,472.842,23.42,14.82,5.98,0,,,,,,,,,,
20160930:1556,137.57,247.626,15.61,15.45,5.78,0,,,,,,,,,,
20160930:1656,98.63,177.534,6.88,14.51,4.72,0,,,,,,,,,,
20160930:1756,0,0,0,13.57,3.66,0,,,,,,,,,,
20160930:1856,0,0,0,12.63,2.61,0,,,,,,,,,,
20160930:1956,0,0,0,11.81,2.39,0,,,,,,,,,,
20160930:2056,0,0,0,10.98,2.17,0,,,,,,,,,,
20160930:2156,0,0,0,10.16,1.94,0,,,,,,,,,,
20160930:2256,0,0,0,9.71,1.89,0,,,,,,,,,,
20160930:2356,0,0,0,9.25,1.83,0,,,,,,,,,,
